,Price,BHK,beds,baths,balcony,covered-parking,Carpet Area,Developer,Project,Floor,Transaction type,Status,Lifts,Address,Furnishing,Flooring,Water Availability,Status of Electricity,Price_Updated,BHK_2
298,4800000,2,2,2,1,nan,670,,,3 (Out of 4 Floors),Resale,Ready to Move,0,"New Delhi, Ram Nagar, New Delhi - East, Delhi NCR",Unfurnished,,,,₹48.0 Lac,2 
299,7500000,2,2,2,nan,2,1000,Qutub Devloper,Qutub Green Apartment,1 (Out of 4 Floors),Resale,Ready to Move,0,"Mehrauli, New Delhi, Mehrauli, New Delhi - South, Delhi NCR",Unfurnished,Normal Tiles/Kotah Stone,24 Hours Available,No/Rare Powercut,₹75.0 Lac,2 
300,12500000,2,2,2,nan,nan,825,,,2 (Out of 4 Floors),Resale,Ready to Move,0,"Krishan nagar, karol bagh, new delhi, Karol Bagh, New Delhi - Central, Delhi NCR",Unfurnished,,,,₹1.25 Cr,2 
301,6400000,2,2,nan,nan,nan,720,,,2 (Out of 3 Floors),Resale,Ready to Move,0,"Sri Niwaspuri, New Delhi - South, Delhi NCR",Unfurnished,Marble,,,₹64.0 Lac,2 
302,9500000,2,2,2,nan,nan,900,Cooperative Group Housing Society,GS Apartment,3 (Out of 3 Floors),Resale,Ready to Move,0,"Rohini, New Delhi - Rohini, Delhi NCR",Semi-Furnished,"Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹95.0 Lac,2 
303,4300000,3,3,2,nan,1,1000,,,3 (Out of 4 Floors),Resale,Ready to Move,0,"Rz 10, 2nd floor, indra park extension part 1, uttam nagar, new delhi, 110059., Pankha Road, New Delhi - West, Delhi NCR",Furnished,Ceramic Tiles,24 Hours Available,No/Rare Powercut,₹43.0 Lac,3 
304,3250000,2,2,nan,nan,nan,800,,,3 (Out of 3 Floors),Resale,Ready to Move,0,"Sai Kripa Appartment., Palam Colony, New Delhi - Dwarka, Delhi NCR",Unfurnished,,,,₹32.5 Lac,2 
305,16000000,3,3,3,3,nan,1500,,,2 (Out of 3 Floors),Resale,Ready to Move,0,"House no. 67 Block K1 Chittaranjan Park New Delhi, Chittaranjan Park, New Delhi - South, Delhi NCR",Semi-Furnished,"Ceramic Tiles, Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹1.60 Cr,3 
306,6000000,3,3,2,1,1,900,,,2 (Out of 4 Floors),Resale,Ready to Move,0,"Old Mahavir Nagar, New Delhi - West, Delhi NCR",Semi-Furnished,Vitrified,24 Hours Available,No/Rare Powercut,₹60.0 Lac,3 
307,5000000,2,2,2,1,1,960,,,1 (Out of 4 Floors),Resale,Ready to Move,0,"Flat no C-101 sector 28 dwarka Bamnoli near sbi bank New Delhi 110077, Sector 28 Dwarka, New Delhi - Dwarka, Delhi NCR",Semi-Furnished,Ceramic Tiles,24 Hours Available,No/Rare Powercut,₹50.0 Lac,2 
308,7000000,2,2,2,1,nan,900,,,3 (Out of 3 Floors),Resale,Ready to Move,0,"Dilshad colony, Dilshad Colony, New Delhi - East, Delhi NCR",Semi-Furnished,"Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹70.0 Lac, 800 Sq-ft  2 
309,8500000,3,3,2,1,nan,900,,,1 (Out of 5 Floors),Resale,Ready to Move,0,"Duggal Colony, New Delhi - South, Delhi NCR",Unfurnished,Ceramic Tiles,,,₹85.0 Lac, 1000 Sq-ft  3 
310,1950000,2,2,2,1,nan,550,,,3 (Out of 3 Floors),Resale,Ready to Move,0,"WE block, Dwarka Mor, New Delhi - West, Delhi NCR",Unfurnished,Marble,,,₹19.5 Lac, 630 Sq-ft  2 
311,3450000,3,3,3,nan,nan,1250,,,3 (Out of 3 Floors),Resale,Ready to Move,0,"plot no 5253 k-1 extension jaildar enclave moham garden, Mohan Garden, New Delhi - West, Delhi NCR",Unfurnished,,,,₹34.5 Lac,3 
312,4000000,3,3,2,nan,nan,84,,,3 (Out of 3 Floors),Resale,Ready to Move,0,"New Uttam Nagar, New Delhi - West, Delhi NCR",Unfurnished,,,,₹40.0 Lac,3 
313,30000000,3,3,2,2,nan,1520,,,1 (Out of 4 Floors),Resale,Ready to Move,0,"Rishabh Vihar, New Delhi - East, Delhi NCR",Unfurnished,,,,₹3.0 Cr,3 
314,6800000,2,2,2,1,nan,750,,,1 (Out of 4 Floors),Resale,Ready to Move,0,"Sant Nagar, East of Kailash, Sant Nagar - East of Kailash, New Delhi - South, Delhi NCR",Semi-Furnished,,,,₹68.0 Lac,2 
315,40500000,3,3,3,2,nan,1600,,,2 (Out of 4 Floors),Resale,Ready to Move,0,"Defence Colony, New Delhi - South, Delhi NCR",Furnished,"Marble, Wooden",24 Hours Available,No/Rare Powercut,₹4.05 Cr,3 
316,15000000,2,2,2,1,nan,1125,,,3 (Out of 3 Floors),Resale,Ready to Move,0,"70., J Block-Saket, New Delhi - South, Delhi NCR",Semi-Furnished,,24 Hours Available,No/Rare Powercut,₹1.50 Cr,2 
317,35000000,3,3,3,2,nan,1800,,,2 (Out of 4 Floors),Resale,Ready to Move,0,"J Block, Lajpat Nagar 3, New Delhi - South, Delhi NCR",Unfurnished,"Vitrified, Wooden, Ceramic Tiles",24 Hours Available,No/Rare Powercut,₹3.50 Cr,3 
318,7000000,3,3,2,nan,nan,891,,,1 (Out of 4 Floors),Resale,Ready to Move,0,"Hari Nagar, New Delhi, Hari Nagar, New Delhi - West, Delhi NCR",Semi-Furnished,Marble,,,₹70.0 Lac,3 
319,6500000,3,3,2,nan,1,1000,,,1 (Out of 5 Floors),Resale,Ready to Move,0,"N 50, chattarpur, new delhi, 110068, Chhattarpur, New Delhi - South, Delhi NCR",Semi-Furnished,"Vitrified, Marble",24 Hours Available,No/Rare Powercut,₹65.0 Lac, 1000 Sq-ft  3 
320,3400000,2,2,2,1,nan,50,,,3 (Out of 3 Floors),Resale,Ready to Move,0,"New Delhi, Uttam Nagar West, New Delhi - West, Delhi NCR",Semi-Furnished,,,,₹34.0 Lac,2 
321,5500000,3,3,2,nan,nan,713,Aggarwal Real Estates,Uttam Nagar Floors,2 (Out of 4 Floors),Resale,Ready to Move,0,"18A, Street 4, Uttam Nagar, New Delhi - West, Delhi NCR",Semi-Furnished,Ceramic Tiles,2 Hours Available,No/Rare Powercut,₹55.0 Lac,3 
322,9200000,2,2,2,nan,nan,900,,,2 (Out of 3 Floors),Resale,Ready to Move,0,"Malviya Nagar, New Delhi - South, Delhi NCR",Unfurnished,,,,₹92.0 Lac,2 
323,8000000,3,3,3,1,nan,900,,,Ground (Out of 4 Floors),Resale,Ready to Move,0,"Flat No 1337 Mahavir Enclavs Part 1 Near Palm, New Delhi, Delhi NCR",Unfurnished,,,,₹80.0 Lac,3 
324,3500000,2,2,nan,nan,nan,46,,,2 (Out of 3 Floors),Resale,Ready to Move,0,"Vikas Marg Shakarpur Khas, New Delhi - East, Delhi NCR",Semi-Furnished,"Mosaic, Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹35.0 Lac,2 
325,12500000,3,3,2,nan,nan,1270,,U&V Block Shalimar Bagh,1 (Out of 3 Floors),Resale,Ready to Move,0,"Shalimar bagh, New Delhi - North, Delhi NCR",Furnished,,,,₹1.25 Cr,3 
326,2500000,2,2,2,1,nan,540,,,2 (Out of 3 Floors),Resale,Ready to Move,0,"Laxmi Nagar, New Delhi, Laxmi Nagar, New Delhi - East, Delhi NCR",Semi-Furnished,,,,₹25.0 Lac,2 
327,36500000,3,3,3,2,2,1600,,,1 (Out of 4 Floors),Resale,,0,"M506., Guru Harikishan Nagar, New Delhi - West, Delhi NCR",Semi-Furnished,,24 Hours Available,No/Rare Powercut,₹3.65 Cr, 1600 Sq-ft  3 
328,11000000,3,3,2,nan,nan,1200,Cooperative Group Housing Society,Samaj Kalyan Apartments,3 (Out of 3 Floors),Resale,Ready to Move,0,"Flat No-38, Samaj Kalyan Apartment, Vikaspuri, New Delhi-18, Vikaspuri, New Delhi - West, Delhi NCR",Semi-Furnished,Vitrified,,,₹1.10 Cr,3 
329,4000000,2,2,nan,1,nan,600,,Mahavir Enclave,1 (Out of 4 Floors),Resale,Ready to Move,0,"Dwarka, Dwarka, New Delhi - Dwarka, Delhi NCR",Unfurnished,Normal Tiles/Kotah Stone,,,₹40.0 Lac,2 
330,11500000,3,3,2,1,1,1115,,,2 (Out of 4 Floors),Resale,Ready to Move,0,"D Block, Anand Vihar, New Delhi - East, Delhi NCR",Semi-Furnished,Marble,24 Hours Available,No/Rare Powercut,₹1.15 Cr,3 
331,35000000,3,3,3,3,nan,268,,,2 (Out of 3 Floors),Resale,Ready to Move,0,"e 895 2nd floor, Chittaranjan Park Block E, New Delhi - South, Delhi NCR",Furnished,,,No/Rare Powercut,₹3.50 Cr, 320 Sq-yrd  3 
332,22800000,2,2,2,2,nan,1100,,D3 & D4 Vasant Kunj,2 (Out of 3 Floors),Resale,Ready to Move,0,"Vasant Kunj., Vasant Kunj, New Delhi - South, Delhi NCR",Semi-Furnished,,,,₹2.28 Cr,2 
333,32500000,3,3,3,1,nan,1550,Delhi Development Authority DDA,DDA Flat Pocket L,Ground (Out of 2 Floors),Resale,Ready to Move,0,"Sheikh Sarai Phase 1, New Delhi - South, Delhi NCR",Semi-Furnished,"Vitrified, Marble",,,₹3.25 Cr,3 
334,9300000,3,3,nan,nan,nan,1350,Delhi Development Authority DDA,DDA Paryavaran Apartments,2 (Out of 4 Floors),Resale,Ready to Move,0,"DG-3 Paryavaran apartments, Vikaspuri, New Delhi - West, Delhi NCR",Semi-Furnished,,,,₹93.0 Lac,3 
335,11300000,2,2,2,nan,nan,1100,Cooperative Group Housing Society,Anupam Apartment,3 (Out of 7 Floors),Resale,Ready to Move,0,"Vasundhara Enclave, New Delhi - East, Delhi NCR",Furnished,,,,₹1.13 Cr,2 
336,3480000,2,2,nan,1,nan,700,,,3 (Out of 4 Floors),Resale,Ready to Move,0,"New Delhi, Mahavir Enclave, Mahavir Enclave, New Delhi - West, Delhi NCR",Semi-Furnished,"Vitrified, Normal Tiles/Kotah Stone",12 Hours Available,No/Rare Powercut,₹34.8 Lac,2 
337,23000000,3,3,4,2,nan,1650,,,1 (Out of 4 Floors),Resale,Ready to Move,0,"West Patel Nagar, New Delhi, West Patel Nagar, New Delhi - South, Delhi NCR",Semi-Furnished,"Vitrified, Wooden, Ceramic Tiles, Marble",,,₹2.30 Cr, 1800 Sq-ft  3 
338,25500000,3,3,3,3,nan,1836,Cooperative Group Housing Society,Project Gulmohar Enclave,3 (Out of 3 Floors),Resale,Ready to Move,0,"Hauz khas New Delhi 110016, Green Park Extension, New Delhi - South, Delhi NCR",Semi-Furnished,"Granite, Vitrified",24 Hours Available,No/Rare Powercut,₹2.55 Cr,3 
339,4300000,3,3,2,nan,nan,900,,,3 (Out of 3 Floors),Resale,Ready to Move,0,"B block, om vihar, ram nagar, uttam nagar., Om Vihar, New Delhi - West, Delhi NCR",Unfurnished,Vitrified,,,₹43.0 Lac,3 
340,3000000,3,3,2,1,1,700,,,3 (Out of 5 Floors),Resale,Ready to Move,0,"krishan kunj, Laxmi Nagar, Laxmi Nagar, New Delhi - East, Delhi NCR",Semi-Furnished,Marble,24 Hours Available,No/Rare Powercut,₹30.0 Lac,3 
341,7500000,2,2,nan,nan,nan,900,,,Ground (Out of 4 Floors),Resale,Ready to Move,0,"F 226 Backside of commercial Road, Mansarover Garden, New Delhi 110015, Mansarover Garden, New Delhi - West, Delhi NCR",Unfurnished,,,,₹75.0 Lac,2 
342,4000000,2,2,nan,nan,nan,500,,,Ground (Out of 3 Floors),Resale,Ready to Move,0,"Shahpur Jat, New Delhi - South, Delhi NCR",Unfurnished,Ceramic Tiles,24 Hours Available,No/Rare Powercut,₹40.0 Lac, 500 Sq-ft  2 
343,4500000,2,2,nan,1,nan,450,,,1 (Out of 4 Floors),Resale,Ready to Move,0,"Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",Unfurnished,,,,₹45.0 Lac, 550 Sq-ft  2 
344,68000000,3,3,4,1,nan,1700,,,1 (Out of 4 Floors),Resale,Ready to Move,0,"House no 32 Block C Neeti Bagh New Delhi, Neeti Bagh, New Delhi - South, Delhi NCR",Semi-Furnished,"Ceramic Tiles, Marble, Normal Tiles/Kotah Stone, Granite",24 Hours Available,No/Rare Powercut,₹6.80 Cr,3 
345,5800000,2,2,2,nan,nan,725,,,1 (Out of 3 Floors),Resale,Ready to Move,0,"Sector 3 Rohini, New Delhi - Rohini, Delhi NCR",Semi-Furnished,"Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹58.0 Lac, 750 Sq-ft  2 
346,8000000,2,2,nan,nan,nan,600,,,1 (Out of 2 Floors),Resale,Ready to Move,0,"Keshav Puram, New Delhi - North, Delhi NCR",Semi-Furnished,,24 Hours Available,No/Rare Powercut,₹80.0 Lac,2 
347,17500000,3,3,2,2,nan,1460,,,1 (Out of 7 Floors),Resale,Ready to Move,0,"Sec 18B, Dwarka, New Delhi - Dwarka, Delhi NCR",Furnished,"Vitrified, Marble",,,₹1.75 Cr, 1600 Sq-ft  3 
348,27500000,3,3,3,2,nan,1180,,,4 (Out of 4 Floors),Resale,Ready to Move,0,"Janakpuri Block B1, New Delhi - West, Delhi NCR",Unfurnished,Vitrified,,,₹2.75 Cr,3 
349,3800000,2,2,2,nan,nan,620,,,1 (Out of 4 Floors),Resale,Ready to Move,0,"Vashisth Park, New Delhi - West, Delhi NCR",Unfurnished,Marble,,,₹38.0 Lac,2 
350,8000000,2,2,nan,1,nan,800,,,1 (Out of 3 Floors),Resale,Ready to Move,0,"East Arjun Nagar, New Delhi - East, Delhi NCR",Semi-Furnished,"Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹80.0 Lac, 1000 Sq-ft  2 
351,4600000,3,3,2,nan,1,84,,,2 (Out of 4 Floors),Resale,Ready to Move,0,"B148 49 2nd Floor Gali No 19 Kiran Garden Uttam Nagar, Kiran Garden, New Delhi - West, Delhi NCR",Semi-Furnished,Vitrified,24 Hours Available,No/Rare Powercut,₹46.0 Lac,3 
352,4500000,2,2,2,1,nan,500,,,2 (Out of 4 Floors),Resale,Ready to Move,0,"House no 1818 Street no. 9 Govindpuri Extension New Delhi, Govindpuri Extension, New Delhi - South, Delhi NCR",Semi-Furnished,"Ceramic Tiles, Marble, Normal Tiles/Kotah Stone, Granite, Marbonite",24 Hours Available,No/Rare Powercut,₹45.0 Lac,2 
353,9500000,2,2,2,1,nan,858,,,2 (Out of 3 Floors),Resale,Ready to Move,0,"Mayur Kunj New Delhi, New Ashok Nagar, New Delhi - East, Delhi NCR",Semi-Furnished,Normal Tiles/Kotah Stone,24 Hours Available,No/Rare Powercut,₹95.0 Lac, 1000 Sq-ft  2 
354,9600000,2,2,nan,1,nan,800,,,4 (Out of 4 Floors),Resale,Ready to Move,0,"DDA MIG Flats, Nirman Vihar, New Delhi - East, Delhi NCR",Semi-Furnished,Normal Tiles/Kotah Stone,24 Hours Available,No/Rare Powercut,₹96.0 Lac, 900 Sq-ft  2 
355,32500000,3,3,3,2,nan,1100,,,1 (Out of 4 Floors),Resale,Ready to Move,0,"Sector 9 Rohini, New Delhi - Rohini, Delhi NCR",Furnished,,,,₹3.25 Cr, 1200 Sq-ft  3 
356,16500000,3,3,3,3,1,1300,,,Ground (Out of 3 Floors),New Property,Ready to Move,0,"House no. 103 G Zamrudpur New Delhi 110048, Zamrudpur, New Delhi - South, Delhi NCR",Semi-Furnished,"Vitrified, Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹1.65 Cr, 1550 Sq-ft  3 
357,2000000,2,2,nan,1,nan,300,,,2 (Out of 4 Floors),Resale,Ready to Move,0,"Building no 12 By 92 Block E Hauz Rani Malviya Nagar New Delhi, Malviya Nagar, New Delhi - South, Delhi NCR",Semi-Furnished,"Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹20.0 Lac, 550 Sq-ft  2 
358,5700000,2,2,nan,1,nan,550,,,3 (Out of 3 Floors),Resale,Ready to Move,0,"Karol Bagh, New Delhi, Karol Bagh, New Delhi - Central, Delhi NCR",Semi-Furnished,"Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹57.0 Lac, 600 Sq-ft  2 
359,4500000,3,3,2,1,nan,1100,,,1 (Out of 4 Floors),Resale,Ready to Move,0,"Shahdara, New Delhi - East, Delhi NCR",Unfurnished,Normal Tiles/Kotah Stone,,,₹45.0 Lac,3 
360,3500000,2,2,2,1,nan,603,,,2 (Out of 3 Floors),New Property,Ready to Move,0,"A1-132 Mahavir enclave new delhi 45, Mahavir Enclave, New Delhi - West, Delhi NCR",Semi-Furnished,Ceramic Tiles,24 Hours Available,No/Rare Powercut,₹35.0 Lac,2 
361,1900000,2,2,2,1,nan,500,,,3 (Out of 4 Floors),Resale,Ready to Move,0,"RZT26  kh no1311 Eblock Nangloi new delhi, Nihal Vihar, New Delhi - West, Delhi NCR",Semi-Furnished,"Vitrified, Ceramic Tiles",24 Hours Available,No/Rare Powercut,₹19.0 Lac,2 
362,5500000,3,3,2,1,nan,803,,,1 (Out of 4 Floors),Resale,Ready to Move,0,"Shivani Enclave, New Delhi - Dwarka, Delhi NCR",Semi-Furnished,Vitrified,24 Hours Available,No/Rare Powercut,₹55.0 Lac,3 
363,7500000,3,3,2,1,nan,1100,,,3 (Out of 4 Floors),Resale,Ready to Move,0,"Rani Bagh-Pitampura, New Delhi - West, Delhi NCR",Semi-Furnished,"Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹75.0 Lac,3 
364,45000000,3,3,3,nan,nan,1600,,,2 (Out of 4 Floors),Resale,Ready to Move,0,"B 5 Bahadur Apartments civil lines, Civil Lines, New Delhi - North, Delhi NCR",Semi-Furnished,Normal Tiles/Kotah Stone,24 Hours Available,No/Rare Powercut,₹4.50 Cr,3 
365,12500000,2,2,2,nan,nan,68,Cooperative Group Housing Society,Venus apartment,3 (Out of 4 Floors),Resale,Ready to Move,0,"124 venus apartment near inder enclave opposite udyogh nagar 110087, Paschim Vihar, New Delhi - West, Delhi NCR",Semi-Furnished,Vitrified,24 Hours Available,No/Rare Powercut,₹1.25 Cr,2 
366,15900000,2,2,2,1,nan,1000,Cooperative Group Housing Society,Narmada Apartment,1 (Out of 2 Floors),Resale,Ready to Move,0,"Flat No. (ON REQUEST) Narmada Apartment Alaknanda New Delhi  South Delhi NCR, Alaknanda, New Delhi - South, Delhi NCR",Semi-Furnished,"Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹1.59 Cr,2 
367,32500000,3,3,2,1,1,1700,,,1 (Out of 3 Floors),Resale,Ready to Move,0,"Rajdhani Enclave, New Delhi - West, Delhi NCR",Furnished,"Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹3.25 Cr,3 
368,2600000,2,2,2,nan,nan,446,,,4 (Out of 4 Floors),Resale,Ready to Move,0,"Plot No - 51 Ram Chander Enclave Mohan Garden, Mohan Garden, New Delhi - West, Delhi NCR",Semi-Furnished,Ceramic Tiles,6 Hours Available,Less Than 2 Hour Powercut,₹26.0 Lac,2 
369,20000000,2,2,2,1,nan,800,,,1 (Out of 3 Floors),Resale,Ready to Move,0,"House no 42 Block E Greater Kailash Enclave 1 New Delhi 110048, Greater Kailash Enclave 1, New Delhi - South, Delhi NCR",Semi-Furnished,"Mosaic, Ceramic Tiles, Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹2.0 Cr,2 
370,5000000,3,3,3,1,nan,924,,,3 (Out of 4 Floors),Resale,Ready to Move,0,"House no 18 Block A Kalka Sai Apartment Rajpur Khurd New Delhi, Chhattarpur, New Delhi - South, Delhi NCR",Semi-Furnished,"Ceramic Tiles, Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹50.0 Lac,3 
371,11000000,3,3,2,1,nan,968,,,Ground (Out of 1 Floors),Resale,Ready to Move,0,"House no 1527, nawada bazar, najafgarh, new delhi 110043., Najafgarh, New Delhi - West, Delhi NCR",Semi-Furnished,"Mosaic, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹1.10 Cr,3 
372,23500000,3,3,2,2,nan,1500,,,2 (Out of 4 Floors),Resale,Ready to Move,0,"Flat no. 60 Munirka Vihar New Delhi, Munirka Vihar, New Delhi - South, Delhi NCR",Semi-Furnished,Vitrified,24 Hours Available,No/Rare Powercut,₹2.35 Cr, 2000 Sq-ft  3 
373,11500000,2,2,2,nan,nan,754,,,2 (Out of 2 Floors),Resale,Ready to Move,0,"House no 90 Street 4 Krishna Nagar Safdarjung Enclave New Delhi 110029, Safdarjung Enclave, New Delhi - South, Delhi NCR",Furnished,"Ceramic Tiles, Marble, Normal Tiles/Kotah Stone, Marbonite",6 Hours Available,No/Rare Powercut,₹1.15 Cr,2 
374,4500000,3,3,2,1,1,750,,,2 (Out of 4 Floors),Resale,Ready to Move,0,"Indira Park, New Delhi - West, Delhi NCR",Semi-Furnished,Normal Tiles/Kotah Stone,24 Hours Available,No/Rare Powercut,₹45.0 Lac,3 
375,35000000,3,3,3,2,nan,1720,,,1 (Out of 3 Floors),Resale,Ready to Move,0,"Punjabi Bagh, New Delhi - West, Delhi NCR",Furnished,Marble,24 Hours Available,No/Rare Powercut,₹3.50 Cr, 1800 Sq-ft  3 
376,10500000,2,2,2,nan,nan,1000,Cooperative Group Housing Society,Surair canal view apartment,3 (Out of 3 Floors),Resale,Ready to Move,0,"Sector 15 Rohini, New Delhi - Rohini, Delhi NCR",Furnished,"Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹1.05 Cr,2 
377,25000000,3,3,3,2,nan,1600,,,2 (Out of 4 Floors),Resale,Ready to Move,0,"Flat No. 5 House no 17 Pal  Building Block N Green Park Extention New Delhi, Green Park Extension, New Delhi - South, Delhi NCR",Semi-Furnished,"Ceramic Tiles, Marble, Normal Tiles/Kotah Stone, Granite",24 Hours Available,No/Rare Powercut,₹2.50 Cr, 1800 Sq-ft  3 
378,6100000,2,2,nan,1,nan,850,Delhi Development Authority DDA,DDA Pocket A1,Ground (Out of 4 Floors),Resale,Ready to Move,0,"98- A, Pocket A-1 mayur vihar phase 3 new delhi 110096, Mayur Vihar 3, New Delhi - East, Delhi NCR",Semi-Furnished,Normal Tiles/Kotah Stone,24 Hours Available,No/Rare Powercut,₹61.0 Lac,2 
379,11000000,3,3,2,1,nan,1200,,,1 (Out of 3 Floors),Resale,Ready to Move,0,"New Delhi-East, Mayur Vihar 1, New Delhi - East, Delhi NCR",Unfurnished,,,,₹1.10 Cr, 1500 Sq-ft  3 
380,17000000,3,3,2,1,nan,1400,Delhi Development Authority DDA,DDA Navniti Apartment,Ground (Out of 6 Floors),Resale,Ready to Move,0,"Indraprastha Extension, New Delhi - East, Delhi NCR",Semi-Furnished,Normal Tiles/Kotah Stone,24 Hours Available,No/Rare Powercut,₹1.70 Cr,3 
381,4240000,3,3,2,1,nan,900,,,4 (Out of 4 Floors),Resale,Ready to Move,0,"t45 4th floor jain colony part 1 uttam nagar west, Uttam Nagar West, New Delhi - West, Delhi NCR",Semi-Furnished,"Vitrified, Ceramic Tiles",24 Hours Available,No/Rare Powercut,₹42.4 Lac,3 
382,10500000,3,3,2,nan,nan,113,,,1 (Out of 3 Floors),Resale,Ready to Move,0,"P- Block, Rajouri Garden, Rajouri Garden, New Delhi - West, Delhi NCR",Unfurnished,Marble,,,₹1.05 Cr,3 
383,5690000,2,2,nan,1,nan,500,Delhi Development Authority DDA,DDA Flats Block B4,2 (Out of 3 Floors),Resale,Ready to Move,0,"near -keshav puram metro station, Keshav Puram, New Delhi - North, Delhi NCR",Semi-Furnished,Ceramic Tiles,6 Hours Available,No/Rare Powercut,₹56.9 Lac,2 
384,10000000,3,3,2,1,nan,600,,,Lower Basement (Out of 4 Floors),Resale,Ready to Move,0,"House no 89 Hari Nagar Ashram New Delhi, Ashram, New Delhi - South, Delhi NCR",Semi-Furnished,"Ceramic Tiles, Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹1.0 Cr,3 
385,14000000,2,2,2,nan,nan,624,Delhi Development Authority DDA,DDA Flats Pocket B,3 (Out of 4 Floors),Resale,Ready to Move,0,"Flat No. 10 Pocket B DDA Flat Sarita Vihar New Delhi, Sarita Vihar, New Delhi - South, Delhi NCR",Unfurnished,"Vitrified, Ceramic Tiles, Marble, Normal Tiles/Kotah Stone",,,₹1.40 Cr,2 
386,4300000,2,2,2,nan,1,900,,,1 (Out of 4 Floors),Resale,Ready to Move,0,"Uttam Nagar, New Delhi - West, Delhi NCR",Semi-Furnished,Marble,2 Hours Available,No/Rare Powercut,₹43.0 Lac, 1000 Sq-ft  2 
387,1900000,2,2,nan,1,nan,400,,,3 (Out of 5 Floors),Resale,Ready to Move,0,"New Delhi, Mandawali, New Delhi - East, Delhi NCR",Unfurnished,Normal Tiles/Kotah Stone,24 Hours Available,No/Rare Powercut,₹19.0 Lac,2 
388,7900000,2,2,nan,nan,nan,46,,,Ground (Out of 3 Floors),Resale,Ready to Move,0,"Moti Nagar, New Delhi - West, Delhi NCR",Unfurnished,"Mosaic, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹79.0 Lac,2 
389,13500000,3,3,2,1,1,1100,,,1 (Out of 4 Floors),New Property,Ready to Move,0,"Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",Furnished,"Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹1.35 Cr,3 
390,7200000,2,2,2,nan,nan,900,,,3 (Out of 4 Floors),Resale,Ready to Move,0,"724 3rd floor Ramesh Nagar, New Delhi 110015, Ramesh Nagar, New Delhi - West, Delhi NCR",Semi-Furnished,Ceramic Tiles,24 Hours Available,No/Rare Powercut,₹72.0 Lac,2 
391,3200000,2,2,nan,nan,nan,700,,,1 (Out of 2 Floors),Resale,Ready to Move,0,"2719 street no 69 B Block sant nagar, Sant Nagar Burari, New Delhi - North, Delhi NCR",Semi-Furnished,"Ceramic Tiles, Marble",24 Hours Available,No/Rare Powercut,₹32.0 Lac,2 
392,4000000,3,3,2,nan,1,950,,,2 (Out of 4 Floors),Resale,Ready to Move,0,"Uttam Nagar, New Delhi - West, Delhi NCR",Semi-Furnished,Ceramic Tiles,24 Hours Available,No/Rare Powercut,₹40.0 Lac,3 
393,7500000,3,3,2,1,1,1050,,,1 (Out of 4 Floors),Resale,Ready to Move,0,"Rani Bagh-Pitampura, New Delhi - West, Delhi NCR",Semi-Furnished,"Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹75.0 Lac,3 
